chrom	start	end	sample	cell	class
chr8	0	145138636	RPE-BM510	BM510x04_PE20309	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20310	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20312	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20313	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20314	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20316	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20317	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20318	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20319	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20322	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20325	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20328	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20331	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20333	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20334	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20335	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20336	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20339	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20340	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20342	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20343	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20345	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20347	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20353	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20355	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20356	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20357	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20358	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20360	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20361	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20362	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20363	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20365	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20366	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20367	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20368	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20372	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20373	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20374	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20375	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20377	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20379	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20380	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20382	WC
chr8	0	145138636	RPE-BM510	BM510x04_PE20383	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20384	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20386	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20387	CC
chr8	0	145138636	RPE-BM510	BM510x04_PE20390	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20392	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20393	CW
chr8	0	145138636	RPE-BM510	BM510x04_PE20394	WW
chr8	0	145138636	RPE-BM510	BM510x04_PE20395	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20401	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20402	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20406	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20407	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20408	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20410	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20411	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20417	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20418	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20419	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20421	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20422	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20423	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20424	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20426	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20429	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20431	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20435	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20436	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20437	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20438	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20439	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20440	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20441	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20444	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20447	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20452	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20454	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20455	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20457	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20458	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20460	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20462	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20463	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20468	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20469	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20471	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20473	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20474	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20476	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20479	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20481	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20482	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20483	WC
chr8	0	145138636	RPE-BM510	BM510x3PE20485	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20486	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20488	CC
chr8	0	145138636	RPE-BM510	BM510x3PE20492	CW
chr8	0	145138636	RPE-BM510	BM510x3PE20495	WW
chr8	0	145138636	RPE-BM510	BM510x3PE20496	CW
chr8	4500000	7100000	RPE-BM510	BM510x3PE20427	WW
chr8	5000000	5200000	RPE-BM510	BM510x3PE20464	WW
chr8	5200000	15700000	RPE-BM510	BM510x3PE20464	CW
chr8	6900000	12600000	RPE-BM510	BM510x3PE20487	WC
chr8	7100000	12100000	RPE-BM510	BM510x3PE20427	CW
chr8	9600000	41200000	RPE-BM510	BM510x3PE20415	CW
chr8	12100000	145138636	RPE-BM510	BM510x3PE20427	WW
chr8	12600000	145138636	RPE-BM510	BM510x3PE20487	WW
chr8	15700000	15900000	RPE-BM510	BM510x3PE20464	WW
chr8	15900000	69700000	RPE-BM510	BM510x3PE20464	CW
chr8	22200000	145138636	RPE-BM510	BM510x04_PE20371	CW
chr8	23100000	145138636	RPE-BM510	BM510x3PE20425	WC
chr8	23600000	145138636	RPE-BM510	BM510x04_PE20359	WW
chr8	29200000	145138636	RPE-BM510	BM510x04_PE20337	CC
chr8	32000000	32200000	RPE-BM510	BM510x3PE20490	WW
chr8	32200000	40300000	RPE-BM510	BM510x3PE20490	WC
chr8	33500000	145138636	RPE-BM510	BM510x04_PE20332	CW
chr8	34000000	119100000	RPE-BM510	BM510x04_PE20321	CW
chr8	35400000	145138636	RPE-BM510	BM510x04_PE20307	CW
chr8	40300000	40500000	RPE-BM510	BM510x3PE20490	WW
chr8	40500000	48900000	RPE-BM510	BM510x3PE20490	WC
chr8	41200000	145138636	RPE-BM510	BM510x3PE20415	CC
chr8	41900000	145138636	RPE-BM510	BM510x04_PE20329	WC
chr8	43700000	72100000	RPE-BM510	BM510x04_PE20344	CC
chr8	46300000	145138636	RPE-BM510	BM510x3PE20403	WC
chr8	48900000	49200000	RPE-BM510	BM510x3PE20490	WW
chr8	49200000	84200000	RPE-BM510	BM510x3PE20490	WC
chr8	53600000	91500000	RPE-BM510	BM510x04_PE20389	CW
chr8	58800000	145138636	RPE-BM510	BM510x04_PE20348	CC
chr8	62400000	145138636	RPE-BM510	BM510x3PE20414	WC
chr8	68800000	145138636	RPE-BM510	BM510x3PE20480	CC
chr8	69700000	69900000	RPE-BM510	BM510x3PE20464	CC
chr8	69900000	107300000	RPE-BM510	BM510x3PE20464	CW
chr8	70300000	145138636	RPE-BM510	BM510x3PE20446	CW
chr8	72100000	145138636	RPE-BM510	BM510x04_PE20344	CW
chr8	73200000	145138636	RPE-BM510	BM510x3PE20491	WW
chr8	74500000	145138636	RPE-BM510	BM510x04_PE20330	CW
chr8	75100000	145138636	RPE-BM510	BM510x3PE20416	WC
chr8	78900000	145138636	RPE-BM510	BM510x3PE20433	WC
chr8	80400000	145138636	RPE-BM510	BM510x04_PE20378	WC
chr8	82000000	145138636	RPE-BM510	BM510x3PE20456	CC
chr8	84200000	84800000	RPE-BM510	BM510x3PE20490	WW
chr8	84300000	127000000	RPE-BM510	BM510x04_PE20311	WC
chr8	84800000	99000000	RPE-BM510	BM510x3PE20490	WC
chr8	91500000	145138636	RPE-BM510	BM510x04_PE20389	CC
chr8	96900000	145138636	RPE-BM510	BM510x04_PE20381	CC
chr8	98400000	145138636	RPE-BM510	BM510x3PE20448	WC
chr8	99000000	99200000	RPE-BM510	BM510x3PE20490	WW
chr8	99200000	115600000	RPE-BM510	BM510x3PE20490	WC
chr8	107200000	107400000	RPE-BM510	BM510x3PE20449	WW
chr8	107300000	107800000	RPE-BM510	BM510x3PE20464	CC
chr8	107400000	145138636	RPE-BM510	BM510x3PE20449	CW
chr8	107800000	108100000	RPE-BM510	BM510x3PE20464	WW
chr8	108100000	116400000	RPE-BM510	BM510x3PE20464	CW
chr8	111000000	111300000	RPE-BM510	BM510x3PE20489	WW
chr8	111300000	132300000	RPE-BM510	BM510x3PE20489	CW
chr8	115600000	115800000	RPE-BM510	BM510x3PE20490	CC
chr8	115800000	145138636	RPE-BM510	BM510x3PE20490	WC
chr8	116400000	116800000	RPE-BM510	BM510x3PE20464	WW
chr8	116800000	145138636	RPE-BM510	BM510x3PE20464	CW
chr8	119100000	145138636	RPE-BM510	BM510x04_PE20321	CC
chr8	127000000	145138636	RPE-BM510	BM510x04_PE20311	CC
chr8	130200000	145138636	RPE-BM510	BM510x3PE20453	WW
chr8	132300000	145138636	RPE-BM510	BM510x3PE20489	WW
chr8	138600000	145138636	RPE-BM510	BM510x3PE20477	CC
chr8	142600000	145138636	RPE-BM510	BM510x04_PE20370	CC
chr8	143500000	145138636	RPE-BM510	BM510x3PE20450	WW
chr9	0	5200000	RPE-BM510	BM510x3PE20449	WW
chr9	0	19800000	RPE-BM510	BM510x04_PE20362	WC
chr9	0	24200000	RPE-BM510	BM510x04_PE20331	WW
chr9	0	25000000	RPE-BM510	BM510x04_PE20316	WW
chr9	0	26800000	RPE-BM510	BM510x04_PE20387	CW
chr9	0	28500000	RPE-BM510	BM510x3PE20464	CC
chr9	0	28700000	RPE-BM510	BM510x04_PE20373	CC
chr9	0	29800000	RPE-BM510	BM510x04_PE20377	WC
chr9	0	30700000	RPE-BM510	BM510x04_PE20393	WW
chr9	0	38600000	RPE-BM510	BM510x3PE20425	CC
chr9	0	38700000	RPE-BM510	BM510x04_PE20342	CC
chr9	0	38700000	RPE-BM510	BM510x3PE20438	CC
chr9	0	38700000	RPE-BM510	BM510x3PE20444	WW
chr9	0	38700000	RPE-BM510	BM510x3PE20490	CC
chr9	0	39800000	RPE-BM510	BM510x04_PE20317	CC
chr9	0	39800000	RPE-BM510	BM510x04_PE20322	CC
chr9	0	39800000	RPE-BM510	BM510x04_PE20360	CC
chr9	0	39800000	RPE-BM510	BM510x04_PE20375	CC
chr9	0	39800000	RPE-BM510	BM510x3PE20417	CC
chr9	0	39800000	RPE-BM510	BM510x3PE20450	CC
chr9	0	39800000	RPE-BM510	BM510x3PE20455	CC
chr9	0	68300000	RPE-BM510	BM510x04_PE20332	CW
chr9	0	68300000	RPE-BM510	BM510x04_PE20340	WC
chr9	0	68300000	RPE-BM510	BM510x04_PE20390	WC
chr9	0	68300000	RPE-BM510	BM510x04_PE20392	WC
chr9	0	68300000	RPE-BM510	BM510x3PE20433	CW
chr9	0	69100000	RPE-BM510	BM510x04_PE20337	WW
chr9	0	73400000	RPE-BM510	BM510x3PE20492	CW
chr9	0	98100000	RPE-BM510	BM510x3PE20482	WC
chr9	0	102900000	RPE-BM510	BM510x04_PE20389	WC
chr9	0	103400000	RPE-BM510	BM510x3PE20485	CW
chr9	0	108600000	RPE-BM510	BM510x3PE20421	WC
chr9	0	110000000	RPE-BM510	BM510x3PE20436	CC
chr9	0	112400000	RPE-BM510	BM510x3PE20489	CW
chr9	0	113200000	RPE-BM510	BM510x3PE20406	CC
chr9	0	119300000	RPE-BM510	BM510x3PE20415	CW
chr9	0	131000000	RPE-BM510	BM510x3PE20414	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20301	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20302	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20303	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20304	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20305	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20306	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20307	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20308	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20309	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20310	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20311	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20312	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20313	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20314	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20318	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20319	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20321	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20325	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20328	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20329	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20330	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20333	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20334	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20335	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20336	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20339	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20343	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20344	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20345	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20347	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20348	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20353	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20355	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20356	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20357	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20358	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20359	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20361	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20363	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20365	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20366	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20367	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20368	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20370	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20371	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20372	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20374	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20378	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20379	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20380	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20381	CC
chr9	0	138394717	RPE-BM510	BM510x04_PE20382	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20383	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20384	WC
chr9	0	138394717	RPE-BM510	BM510x04_PE20386	CW
chr9	0	138394717	RPE-BM510	BM510x04_PE20394	WW
chr9	0	138394717	RPE-BM510	BM510x04_PE20395	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20401	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20402	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20403	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20407	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20408	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20410	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20411	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20416	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20418	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20419	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20422	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20423	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20424	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20426	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20427	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20429	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20431	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20435	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20437	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20439	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20440	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20441	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20446	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20447	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20448	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20452	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20453	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20454	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20456	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20457	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20458	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20460	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20462	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20463	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20468	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20469	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20471	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20473	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20474	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20476	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20477	WW
chr9	0	138394717	RPE-BM510	BM510x3PE20479	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20480	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20481	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20483	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20486	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20487	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20488	WC
chr9	0	138394717	RPE-BM510	BM510x3PE20491	CW
chr9	0	138394717	RPE-BM510	BM510x3PE20495	CC
chr9	0	138394717	RPE-BM510	BM510x3PE20496	CC
chr9	5200000	138394717	RPE-BM510	BM510x3PE20449	WC
chr9	19800000	121800000	RPE-BM510	BM510x04_PE20362	CC
chr9	24200000	138394717	RPE-BM510	BM510x04_PE20331	CW
chr9	25000000	68300000	RPE-BM510	BM510x04_PE20316	WC
chr9	26800000	138394717	RPE-BM510	BM510x04_PE20387	CC
chr9	28500000	90300000	RPE-BM510	BM510x3PE20464	CW
chr9	28700000	138394717	RPE-BM510	BM510x04_PE20373	CW
chr9	29800000	94500000	RPE-BM510	BM510x04_PE20377	CC
chr9	30700000	72300000	RPE-BM510	BM510x04_PE20393	CW
chr9	38600000	68300000	RPE-BM510	BM510x3PE20425	WC
chr9	38700000	68300000	RPE-BM510	BM510x04_PE20342	WC
chr9	38700000	68300000	RPE-BM510	BM510x3PE20444	CW
chr9	38700000	68300000	RPE-BM510	BM510x3PE20490	WC
chr9	38700000	138394717	RPE-BM510	BM510x3PE20438	WC
chr9	39800000	138394717	RPE-BM510	BM510x04_PE20317	WC
chr9	39800000	138394717	RPE-BM510	BM510x04_PE20322	WC
chr9	39800000	138394717	RPE-BM510	BM510x04_PE20360	WC
chr9	39800000	138394717	RPE-BM510	BM510x04_PE20375	WC
chr9	39800000	138394717	RPE-BM510	BM510x3PE20417	CW
chr9	39800000	138394717	RPE-BM510	BM510x3PE20450	WC
chr9	39800000	138394717	RPE-BM510	BM510x3PE20455	CW
chr9	68300000	125600000	RPE-BM510	BM510x04_PE20340	CC
chr9	68300000	127700000	RPE-BM510	BM510x04_PE20392	CC
chr9	68300000	130700000	RPE-BM510	BM510x04_PE20390	CC
chr9	68300000	138394717	RPE-BM510	BM510x04_PE20316	WW
chr9	68300000	138394717	RPE-BM510	BM510x04_PE20332	WW
chr9	68300000	138394717	RPE-BM510	BM510x04_PE20342	WW
chr9	68300000	138394717	RPE-BM510	BM510x3PE20425	CC
chr9	68300000	138394717	RPE-BM510	BM510x3PE20433	CC
chr9	68300000	138394717	RPE-BM510	BM510x3PE20444	WW
chr9	68300000	138394717	RPE-BM510	BM510x3PE20490	CC
chr9	69100000	138394717	RPE-BM510	BM510x04_PE20337	CW
chr9	72300000	138394717	RPE-BM510	BM510x04_PE20393	CC
chr9	73400000	138394717	RPE-BM510	BM510x3PE20492	WW
chr9	90300000	90700000	RPE-BM510	BM510x3PE20464	WW
chr9	90700000	124900000	RPE-BM510	BM510x3PE20464	CW
chr9	94500000	138394717	RPE-BM510	BM510x04_PE20377	CW
chr9	98100000	138394717	RPE-BM510	BM510x3PE20482	WW
chr9	102900000	138394717	RPE-BM510	BM510x04_PE20389	WW
chr9	103400000	138394717	RPE-BM510	BM510x3PE20485	CC
chr9	108600000	138394717	RPE-BM510	BM510x3PE20421	CC
chr9	110000000	138394717	RPE-BM510	BM510x3PE20436	CW
chr9	112400000	113100000	RPE-BM510	BM510x3PE20489	WW
chr9	113100000	138394717	RPE-BM510	BM510x3PE20489	CW
chr9	113200000	138394717	RPE-BM510	BM510x3PE20406	WC
chr9	119300000	138394717	RPE-BM510	BM510x3PE20415	CC
chr9	121800000	138394717	RPE-BM510	BM510x04_PE20362	CW
chr9	124900000	125100000	RPE-BM510	BM510x3PE20464	CC
chr9	125100000	138394717	RPE-BM510	BM510x3PE20464	CW
chr9	125600000	138394717	RPE-BM510	BM510x04_PE20340	WC
chr9	127700000	138394717	RPE-BM510	BM510x04_PE20392	WC
chr9	130700000	138394717	RPE-BM510	BM510x04_PE20390	CW
chr9	131000000	138394717	RPE-BM510	BM510x3PE20414	CC
chrX	0	1000000	RPE-BM510	BM510x04_PE20325	WC
chrX	0	5100000	RPE-BM510	BM510x04_PE20382	WW
chrX	0	5300000	RPE-BM510	BM510x04_PE20370	WW
chrX	0	20100000	RPE-BM510	BM510x3PE20491	WC
chrX	0	22500000	RPE-BM510	BM510x3PE20477	CC
chrX	0	24300000	RPE-BM510	BM510x3PE20464	CW
chrX	0	26900000	RPE-BM510	BM510x3PE20429	CW
chrX	0	28900000	RPE-BM510	BM510x3PE20490	CW
chrX	0	29500000	RPE-BM510	BM510x04_PE20333	WC
chrX	0	31000000	RPE-BM510	BM510x04_PE20368	WC
chrX	0	38800000	RPE-BM510	BM510x3PE20433	WC
chrX	0	39100000	RPE-BM510	BM510x04_PE20343	WW
chrX	0	45300000	RPE-BM510	BM510x04_PE20337	CW
chrX	0	50300000	RPE-BM510	BM510x04_PE20395	CC
chrX	0	54100000	RPE-BM510	BM510x04_PE20302	CW
chrX	0	54900000	RPE-BM510	BM510x3PE20480	WC
chrX	0	55200000	RPE-BM510	BM510x3PE20481	CW
chrX	0	56700000	RPE-BM510	BM510x04_PE20356	CW
chrX	0	62500000	RPE-BM510	BM510x04_PE20330	CW
chrX	0	62500000	RPE-BM510	BM510x3PE20458	WC
chrX	0	63600000	RPE-BM510	BM510x04_PE20345	WC
chrX	0	65400000	RPE-BM510	BM510x3PE20474	WC
chrX	0	87100000	RPE-BM510	BM510x3PE20401	CW
chrX	0	101500000	RPE-BM510	BM510x3PE20446	WC
chrX	0	104200000	RPE-BM510	BM510x04_PE20340	WC
chrX	0	107700000	RPE-BM510	BM510x3PE20418	CC
chrX	0	111000000	RPE-BM510	BM510x04_PE20392	CW
chrX	0	136900000	RPE-BM510	BM510x04_PE20308	CC
chrX	0	140800000	RPE-BM510	BM510x04_PE20311	CW
chrX	0	145000000	RPE-BM510	BM510x04_PE20367	WC
chrX	0	148400000	RPE-BM510	BM510x04_PE20378	CC
chrX	0	148600000	RPE-BM510	BM510x04_PE20359	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20301	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20303	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20304	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20305	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20306	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20307	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20309	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20310	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20312	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20313	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20314	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20316	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20317	WW
chrX	0	156040895	RPE-BM510	BM510x04_PE20318	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20319	WW
chrX	0	156040895	RPE-BM510	BM510x04_PE20321	WW
chrX	0	156040895	RPE-BM510	BM510x04_PE20322	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20328	WW
chrX	0	156040895	RPE-BM510	BM510x04_PE20329	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20331	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20332	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20334	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20335	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20336	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20339	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20342	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20344	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20347	WW
chrX	0	156040895	RPE-BM510	BM510x04_PE20348	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20353	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20355	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20357	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20358	CC
chrX	0	156040895	RPE-BM510	BM510x04_PE20360	CW
chrX	0	156040895	RPE-BM510	BM510x04_PE20361	WC
chrX	0	156040895	RPE-BM510	BM510x04_PE20362	CC
